occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,genus,lng,lat,formation,stratgroup,member,lithdescript,lithology1,lithification1,minor_lithology1,lithology2,lithification2,minor_lithology2,environment
499860,occ,34413,,50723,Ornithomimidae indet.,family,38539,,Ornithomimidae,family,38539,Aptian,Albian,125,100.5,10410,,-108.120796,45.468201,Cloverly,,,,not reported,,,,,,terrestrial indet.
500521,occ,,,50825,Hesperornis sp.,genus,36620,,Hesperornis,genus,36620,Middle Campanian,Late Campanian,83.5,70.6,13582,Hesperornis,-110.550003,48.966702,Judith River,Montana,,,not reported,,,,,,terrestrial indet.
501543,occ,,,14490,Saurornitholestes langstoni,species,54556,,Saurornitholestes langstoni,species,54556,Middle Campanian,Late Campanian,83.5,70.6,13752,Saurornitholestes,-109.099998,46.099998,Judith River,Montana,,,mudstone,,,,,,channel lag
501544,occ,,,14490,Troodon formosus,species,54818,,Troodon formosus,species,54818,Middle Campanian,Late Campanian,83.5,70.6,13752,Troodon,-109.099998,46.099998,Judith River,Montana,,,mudstone,,,,,,channel lag
501569,occ,,,50907,Troodon formosus,species,54818,,Troodon formosus,species,54818,Middle Campanian,Late Campanian,83.5,70.6,13752,Troodon,-109.66333,46.400002,Judith River,Montana,,,mudstone,,,,,,crevasse splay
501570,occ,,,50907,Theropoda indet. A informal,unranked clade,38513,obsolete variant of,Theropoda,unranked clade,38513,Middle Campanian,Late Campanian,83.5,70.6,13752,,-109.66333,46.400002,Judith River,Montana,,,mudstone,,,,,,crevasse splay
504392,occ,,IF,51255,Grallator formosus,species,66096,subjective synonym of,Grallator tenuis,species,67368,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""massive tough gray sandstone""",sandstone,lithified,,,,,fluvial-lacustrine indet.
504393,occ,,IF,51255,Eubrontes approximatus,species,67406,subjective synonym of,Eubrontes giganteus,species,67402,Hettangian,,201.3,199.3,13651,Eubrontes,-72.765831,41.340557,East Berlin,Meriden,,"""massive tough gray sandstone""",sandstone,lithified,,,,,fluvial-lacustrine indet.
504394,occ,,I,51255,Anchisauripus exsertus,species,67397,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""massive tough gray sandstone""",sandstone,lithified,,,,,fluvial-lacustrine indet.
504395,occ,,IF,51256,Eubrontes giganteus,species,66095,,Eubrontes giganteus,species,67402,Hettangian,,201.3,199.3,13651,Eubrontes,-72.765831,41.340557,East Berlin,Meriden,,"""very thin dark-gray micaceous shales""","""shale""",,,,,,fluvial-lacustrine indet.
504397,occ,,I,51256,Anchisauripus exsertus,species,67397,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""very thin dark-gray micaceous shales""","""shale""",,,,,,fluvial-lacustrine indet.
504398,occ,,IF,51256,Anchisauripus sillimani,species,67393,recombined as,Eubrontes sillimani,species,67392,Hettangian,,201.3,199.3,13651,Eubrontes,-72.765831,41.340557,East Berlin,Meriden,,"""very thin dark-gray micaceous shales""","""shale""",,,,,,fluvial-lacustrine indet.
504401,occ,,IF,51258,Anchisauripus hitchcocki,species,66091,subjective synonym of,Grallator tenuis,species,67368,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""very fine-grained, papery shales and thin-bedded red sandstones""",sandstone,,,"""shale""",,,fluvial-lacustrine indet.
504402,occ,,I,51259,Anchisauripus exsertus,species,67397,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""thin- to medium-bedded sandstone with greenish (chloritic) layers""",sandstone,,,,,,fluvial-lacustrine indet.
504403,occ,,IF,51260,Gigandipus caudatus,species,96915,,Gigandipus caudatus,species,66093,Hettangian,,201.3,199.3,13651,Eubrontes,-72.765831,41.340557,East Berlin,Meriden,,"""arkose, mostly thick-bedded, but with occasional thin-bedded layers grading to sandstone""",sandstone,,,,,,fluvial-lacustrine indet.
504404,occ,,IF,51260,Eubrontes approximatus,species,67406,subjective synonym of,Eubrontes giganteus,species,67402,Hettangian,,201.3,199.3,13651,Eubrontes,-72.765831,41.340557,East Berlin,Meriden,,"""arkose, mostly thick-bedded, but with occasional thin-bedded layers grading to sandstone""",sandstone,,,,,,fluvial-lacustrine indet.
504405,occ,,I,51260,Anchisauripus exsertus,species,67397,subjective synonym of,Grallator tuberosus,species,67394,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""arkose, mostly thick-bedded, but with occasional thin-bedded layers grading to sandstone""",sandstone,,,,,,fluvial-lacustrine indet.
504406,occ,,I,51260,Anchisauripus parallelus,species,67399,subjective synonym of,Grallator cursorius,species,64080,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""arkose, mostly thick-bedded, but with occasional thin-bedded layers grading to sandstone""",sandstone,,,,,,fluvial-lacustrine indet.
504407,occ,,I,51260,Anchisauripus tuberosus,species,67395,recombined as,Grallator tuberosus,species,67394,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""arkose, mostly thick-bedded, but with occasional thin-bedded layers grading to sandstone""",sandstone,,,,,,fluvial-lacustrine indet.
504408,occ,,I,51255,Anchisauripus parallelus,species,67399,subjective synonym of,Grallator cursorius,species,64080,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""massive tough gray sandstone""",sandstone,lithified,,,,,fluvial-lacustrine indet.
504409,occ,,I,51255,Anchisauripus tuberosus,species,67395,recombined as,Grallator tuberosus,species,67394,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""massive tough gray sandstone""",sandstone,lithified,,,,,fluvial-lacustrine indet.
504412,occ,,I,51262,Anchisauripus tuberosus,species,67395,recombined as,Grallator tuberosus,species,67394,Hettangian,,201.3,199.3,13651,Grallator,-72.765831,41.340557,East Berlin,Meriden,,"""red sandstone""",sandstone,,,,,,fluvial-lacustrine indet.
504413,occ,,IF,51263,Eubrontes approximatus,species,67406,subjective synonym of,Eubrontes giganteus,species,67402,Hettangian,,201.3,199.3,13651,Eubrontes,-72.765831,41.340557,East Berlin,Meriden,,"""dark gray shales""","""shale""",,,,,,fluvial-lacustrine indet.
506577,occ,15640,IF,51421,Irenesauripus glenrosensis,species,339158,recombined as,Eubrontes glenrosensis,species,68310,Early Albian,,112.03,109,15506,Eubrontes,-98.616669,31.851667,Glen Rose Limestone,Trinity,,"""impure buff limestone, with mud-cracks, small tubular borings, and dinosaur tracks""; also described as ""a buff, flaggy limestone...laminated...about 70% by weight of calcium carboante. The insoluble residue included particles of clay, silt, and fine sand, with the clay and silt fractions predominating. Larger clastic particles were of angular quartz...Much of the calcium carbonate in this layer is in the shells of ostracods and Foraminifera.""","""limestone""",,"argillaceous,silty",,,,terrestrial indet.
508630,occ,,,14457,Saurornitholestes langstoni,species,54556,,Saurornitholestes langstoni,species,54556,Middle Campanian,Late Campanian,83.5,70.6,13752,Saurornitholestes,-109.099998,46.099998,Judith River,Montana,,,mudstone,,,,,,terrestrial indet.
508631,occ,,,14457,Troodon formosus,species,54818,,Troodon formosus,species,54818,Middle Campanian,Late Campanian,83.5,70.6,13752,Troodon,-109.099998,46.099998,Judith River,Montana,,,mudstone,,,,,,terrestrial indet.
508632,occ,,,14457,Richardoestesia gilmorei,species,58874,,Richardoestesia gilmorei,species,58874,Middle Campanian,Late Campanian,83.5,70.6,13752,Richardoestesia,-109.099998,46.099998,Judith River,Montana,,,mudstone,,,,,,terrestrial indet.
508633,occ,,,14457,Theropoda indet. A informal,unranked clade,91970,obsolete variant of,Theropoda,unranked clade,38513,Middle Campanian,Late Campanian,83.5,70.6,13752,,-109.099998,46.099998,Judith River,Montana,,,mudstone,,,,,,terrestrial indet.
508634,occ,,,14490,Theropoda indet. A informal,unranked clade,94209,obsolete variant of,Theropoda,unranked clade,38513,Middle Campanian,Late Campanian,83.5,70.6,13752,,-109.099998,46.099998,Judith River,Montana,,,mudstone,,,,,,channel lag
508635,occ,,,14434,Dromaeosaurus albertensis,species,54550,,Dromaeosaurus albertensis,species,54550,Middle Campanian,Late Campanian,83.5,70.6,13752,Dromaeosaurus,-109.269997,46.419998,Judith River,Montana,,,sandstone,,,,,,terrestrial indet.
508636,occ,,,14434,Saurornitholestes langstoni,species,54556,,Saurornitholestes langstoni,species,54556,Middle Campanian,Late Campanian,83.5,70.6,13752,Saurornitholestes,-109.269997,46.419998,Judith River,Montana,,,sandstone,,,,,,terrestrial indet.
508637,occ,,,14434,Richardoestesia gilmorei,species,58874,,Richardoestesia gilmorei,species,58874,Middle Campanian,Late Campanian,83.5,70.6,13752,Richardoestesia,-109.269997,46.419998,Judith River,Montana,,,sandstone,,,,,,terrestrial indet.
508638,occ,,,14434,Theropoda indet. A informal,unranked clade,91970,obsolete variant of,Theropoda,unranked clade,38513,Middle Campanian,Late Campanian,83.5,70.6,13752,,-109.269997,46.419998,Judith River,Montana,,,sandstone,,,,,,terrestrial indet.
508639,occ,,,51682,Dromaeosaurus albertensis,species,54550,,Dromaeosaurus albertensis,species,54550,Middle Campanian,Late Campanian,83.5,70.6,13752,Dromaeosaurus,-109.833611,46.435555,Judith River,Montana,,,sandstone,,,,,,terrestrial indet.
508640,occ,,,51683,Theropoda indet. A informal,unranked clade,38513,obsolete variant of,Theropoda,unranked clade,38513,Middle Campanian,Late Campanian,83.5,70.6,13752,,-108.981201,46.230499,Judith River,Montana,,,sandstone,,,,,,terrestrial indet.
509484,occ,,,51709,Acrocanthosaurus atokensis,species,55482,,Acrocanthosaurus atokensis,species,55482,Late Aptian,,122.46,112.03,13773,Acrocanthosaurus,-97.784447,32.747501,Twin Mountains,Trinity,,"""a cross-bedded and concretionary sandstone facies""",sandstone,,cherty/siliceous,,,,"""channel"""
513125,occ,13229,,51888,Dromaeosaurus albertensis,species,54550,,Dromaeosaurus albertensis,species,54550,Middle Albian,Early Cenomanian,109,93.5,13817,Dromaeosaurus,-153.247498,69.146942,Nanushuk,,,,not reported,,,,,,terrestrial indet.
513141,occ,,,51889,Dromaeosaurus albertensis,species,54550,,Dromaeosaurus albertensis,species,54550,Early Maastrichtian,,70.6,66,13817,Dromaeosaurus,-151.51944,69.832222,Prince Creek,Colville,Kogosukruk Tongue,"""Channelized facies at the Kikak-Tegoseak site are dominated by small, non-migrating (probably anastomosed) predominantly fine-grained sandstone channel fills, although larger, coarser-grained sandstone channel fills with well-developed lateral accretion surfaces (meandering channels) have been observed elsewhere within the Prince Creek Formation. Non-channelized facies represent lake, lake margin, levee and crevasse splay environments and primarily poorly drained and weakly developed paleosols. Organic-rich siltstones and coaly shales indicate abundant plant material and hydromorphic environments. Root traces, organic debris and siderite are ubiquitous elements of overbank facies. Bentonites are locally present.""",siltstone,,carbonaceous,sandstone,,,delta plain
513142,occ,29776,,51889,n. gen. Nanuqsaurus n. sp. hoglundi,species,289802,,Nanuqsaurus hoglundi,species,289802,Early Maastrichtian,,70.6,66,50357,Nanuqsaurus,-151.51944,69.832222,Prince Creek,Colville,Kogosukruk Tongue,"""Channelized facies at the Kikak-Tegoseak site are dominated by small, non-migrating (probably anastomosed) predominantly fine-grained sandstone channel fills, although larger, coarser-grained sandstone channel fills with well-developed lateral accretion surfaces (meandering channels) have been observed elsewhere within the Prince Creek Formation. Non-channelized facies represent lake, lake margin, levee and crevasse splay environments and primarily poorly drained and weakly developed paleosols. Organic-rich siltstones and coaly shales indicate abundant plant material and hydromorphic environments. Root traces, organic debris and siderite are ubiquitous elements of overbank facies. Bentonites are locally present.""",siltstone,,carbonaceous,sandstone,,,delta plain
513162,occ,,,51890,Dromaeosaurus albertensis,species,54550,,Dromaeosaurus albertensis,species,54550,Early Maastrichtian,,70.6,66,13817,Dromaeosaurus,-151.578232,70.071365,Prince Creek,Colville,Kogosukruk Tongue,"""matrix still adhering to the bones is a soft, brown, sandy silt"" - also described as an ""argillaceous sandstone""",sandstone,poorly lithified,argillaceous,siltstone,poorly lithified,sandy,crevasse splay
513163,occ,35730,,51890,Troodon formosus,species,54818,,Troodon formosus,species,54818,Early Maastrichtian,,70.6,66,13817,Troodon,-151.578232,70.071365,Prince Creek,Colville,Kogosukruk Tongue,"""matrix still adhering to the bones is a soft, brown, sandy silt"" - also described as an ""argillaceous sandstone""",sandstone,poorly lithified,argillaceous,siltstone,poorly lithified,sandy,crevasse splay
513164,occ,19176,,51890,Tyrannosauridae indet.,family,38606,,Tyrannosauridae,family,38606,Early Maastrichtian,,70.6,66,13817,,-151.578232,70.071365,Prince Creek,Colville,Kogosukruk Tongue,"""matrix still adhering to the bones is a soft, brown, sandy silt"" - also described as an ""argillaceous sandstone""",sandstone,poorly lithified,argillaceous,siltstone,poorly lithified,sandy,crevasse splay
513165,occ,,,51891,Saurornitholestes langstoni,species,54556,,Saurornitholestes langstoni,species,54556,Early Maastrichtian,,70.6,66,13817,Saurornitholestes,-151.800003,69.599998,Prince Creek,Colville,Kogosukruk Tongue,,siltstone,,,sandstone,,,terrestrial indet.
513166,occ,,,51892,Troodon formosus,species,54818,,Troodon formosus,species,54818,Early Maastrichtian,,70.6,66,13817,Troodon,-151.800003,69.599998,Prince Creek,Colville,Kogosukruk Tongue,,siltstone,,,sandstone,,,wet floodplain
513167,occ,,,51893,Dromaeosaurus albertensis,species,54550,,Dromaeosaurus albertensis,species,54550,Early Maastrichtian,,70.6,66,13817,Dromaeosaurus,-151.536957,70.090096,Prince Creek,Colville,Kogosukruk Tongue,,siltstone,,,sandstone,,,wet floodplain
513168,occ,,,51893,Troodon formosus,species,54818,,Troodon formosus,species,54818,Early Maastrichtian,,70.6,66,13817,Troodon,-151.536957,70.090096,Prince Creek,Colville,Kogosukruk Tongue,,siltstone,,,sandstone,,,wet floodplain
513169,occ,,,51893,Tyrannosauridae indet.,family,38606,,Tyrannosauridae,family,38606,Early Maastrichtian,,70.6,66,13817,,-151.536957,70.090096,Prince Creek,Colville,Kogosukruk Tongue,,siltstone,,,sandstone,,,wet floodplain
513170,occ,,,51894,Scutellosaurus lawleri,species,67088,,Scutellosaurus lawleri,species,67088,Sinemurian,Pliensbachian,199.3,182.7,12373,Scutellosaurus,-111.083298,35.75,Kayenta,Glen Canyon,Silty Facies,"""interbedded siltstones and shales""",siltstone,,,"""shale""",,,terrestrial indet.
513173,occ,35027,,51895,Scelidosaurus arizonensis,species,374230,nomen dubium,Thyreophora,unranked clade,52777,Sinemurian,Pliensbachian,199.3,182.7,66469,,-111.033302,35.716702,Kayenta,Glen Canyon,Silty Facies,,sandstone,,,,,,terrestrial indet.
513176,occ,,,51896,cf. Dilophosaurus sp.,genus,38522,,Dilophosaurus,genus,38522,Sinemurian,Pliensbachian,199.3,182.7,12373,Dilophosaurus,-111.167,35.666698,Kayenta,Glen Canyon,Silty Facies,channel sandstone,sandstone,,,,,,"""channel"""
513177,occ,34112,IF,51897,n. gen. Dilophosauripus n. sp. williamsi,species,231459,,Dilophosauripus williamsi,species,231459,Early Hettangian,,201.3,196.5,41101,Dilophosauripus,-111.316704,36.099998,Kayenta,Glen Canyon,Springdale Sandstone,"""massive sandstone, gray limestone and shale""","""shale""",,,sandstone,,,terrestrial indet.
513180,occ,38671,,51898,Scutellosaurus lawleri,species,67088,,Scutellosaurus lawleri,species,67088,Sinemurian,Pliensbachian,199.3,182.7,77736,Scutellosaurus,-111.066704,35.733299,Kayenta,Glen Canyon,Silty Facies,"""typical med. sandstone, trough cross-stratified; purple, placer deposits & petrified wood preserved""",sandstone,,,,,,"""channel"""
513181,occ,27236,,51899,n. gen. Kayentavenator n. sp. elysiae,species,243334,,Kayentavenator elysiae,species,243334,Sinemurian,Pliensbachian,199.3,182.7,42503,Kayentavenator,-111.066704,35.733299,Kayenta,Glen Canyon,Silty Facies,"""typical med. sandstone, trough cross-stratified; purple, placer deposits & petrified wood preserved""",sandstone,,,,,,"""channel"""
513187,occ,,,39671,Coelophysis sp.,genus,38520,,Coelophysis,genus,38520,Late Triassic,,237,201.3,13103,Coelophysis,-101.133301,33.5,Dockum,,,"""current-bedded sanstones"" and ""clays""",,,,,,,terrestrial indet.
513437,occ,35041,,51966,Anodontosaurus lambei,species,63440,,Anodontosaurus lambei,species,63440,Late Campanian,Early Maastrichtian,83.5,66,66472,Anodontosaurus,-113.005402,51.790298,Horseshoe Canyon,Edmonton,,,not reported,,,,,,terrestrial indet.
513493,occ,,I,51976,Eubrontes sp.,genus,66094,,Eubrontes,genus,66094,Pliensbachian,Toarcian,190.8,174.1,13893,Eubrontes,-112.745499,36.867802,Navajo Sandstone,Glen Canyon,,"""orange-red or light orange, concave-upward cross-bedded, medium to coarse, quartz sandstone""",sandstone,,,,,,dune
513510,occ,,,51983,Tyrannosauridae indet.,family,38606,,Tyrannosauridae,family,38606,Early Campanian,Middle Campanian,83.5,70.6,1965,,-108.667023,35.398357,Menefee,Mesaverde,Allison,,not reported,,,,,,terrestrial indet.
513524,occ,,,51987,Tyrannosauridae indet.,family,38606,,Tyrannosauridae,family,38606,Early Campanian,,83.5,70.6,1965,,-106.941147,35.320316,Menefee,,Cleary Coal,,not reported,,,,,,terrestrial indet.
513606,occ,,,52033,n. gen. Nothronychus n. sp. mckinleyi,species,66508,,Nothronychus mckinleyi,species,66508,Middle Turonian,,93.5,89.3,13832,Nothronychus,-108.849998,35.066666,Moreno Hill,,Lower,,claystone,,,,,,wet floodplain
513618,occ,29882,,52037,cf. Dromaeosauridae indet. A informal,family,38561,obsolete variant of,Dromaeosauridae,family,38561,Early Santonian,Middle Santonian,85.8,83.5,50790,,-107.047501,35.195,Point Lookout,,Hosta,Buff sandstone of the Hosta Tongue of Point Lookout Sandstone. Massive sandstone with laminar sandstone in vicinity.,sandstone,poorly lithified,,,,,paralic indet.
513619,occ,29883,,52037,cf. Tyrannosauroidea indet.,superfamily,58837,,Tyrannosauroidea,superfamily,58837,Early Santonian,Middle Santonian,85.8,83.5,50790,,-107.047501,35.195,Point Lookout,,Hosta,Buff sandstone of the Hosta Tongue of Point Lookout Sandstone. Massive sandstone with laminar sandstone in vicinity.,sandstone,poorly lithified,,,,,paralic indet.
513640,occ,,,52044,Carnosauria indet.,infraorder,53943,,Carnosauria,infraorder,53943,Aptian,,125,113,13937,,-97.834297,33.582794,Travis Peak,Trinity,,"""gravels""",conglomerate,,,,,,terrestrial indet.
513641,occ,,,52045,Carnosauria indet.,infraorder,53943,,Carnosauria,infraorder,53943,Albian,,113,100.5,13937,,-97.556694,33.533165,Paluxy,Trinity,,based on matrix adhering to YPM-PU specimens,sandstone,,,,,,marginal marine indet.
513670,occ,,,52052,Dromaeosauridae indet.,family,38561,,Dromaeosauridae,family,38561,Late Campanian,,83.5,70.6,13834,,-108.262703,36.271099,Fruitland,,,The locality is about 30m above the base of the Fruitland and approximately 30-40 m below the persistent sandstone body at the top of the Fruitland. ,coal,,,,,,marine indet.
513681,occ,,,52054,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Early Campanian,,83.5,70.6,13942,,-87.200874,32.421085,Mooreville Chalk,Selma,,,"""limestone""",,,,,,terrestrial indet.
513682,occ,20936,,52055,Deinodontidae ? indet.,family,63878,subjective synonym of,Tyrannosauridae,family,38606,Early Campanian,,83.5,70.6,27182,,-87.193848,32.419689,Mooreville Chalk,Selma,,,"""limestone""",,,,,,terrestrial indet.
513824,occ,,,52072,Tyrannosauridae indet.,family,38606,,Tyrannosauridae,family,38606,Late Campanian,Early Maastrichtian,83.5,66,13943,,-112.989502,49.9175,St. Mary River,,,"""Bones at Site 2 lie upon a soft white sandstone, characterized by thin tabular cross-bedding, which is truncated at the interface with the overlying bone-bearing claystone.""",claystone,,,sandstone,poorly lithified,,dry floodplain
513825,occ,,,52072,Troodon sp.,genus,38572,,Troodon,genus,38572,Late Campanian,Early Maastrichtian,83.5,66,13943,Troodon,-112.989502,49.9175,St. Mary River,,,"""Bones at Site 2 lie upon a soft white sandstone, characterized by thin tabular cross-bedding, which is truncated at the interface with the overlying bone-bearing claystone.""",claystone,,,sandstone,poorly lithified,,dry floodplain
513844,occ,,,14502,Tyrannosauridae indet.,family,38606,,Tyrannosauridae,family,38606,Early Maastrichtian,,70.6,66,13943,,-112.985298,49.912998,St. Mary River,,,"""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""",claystone,,silty,sandstone,,,fluvial-deltaic indet.
513845,occ,,,14502,Coeluridae ? indet.,family,53001,,Coeluridae,family,53001,Early Maastrichtian,,70.6,66,13943,,-112.985298,49.912998,St. Mary River,,,"""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""",claystone,,silty,sandstone,,,fluvial-deltaic indet.
513846,occ,,,14502,Ornithomimidae indet.,family,38539,,Ornithomimidae,family,38539,Early Maastrichtian,,70.6,66,13943,,-112.985298,49.912998,St. Mary River,,,"""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""",claystone,,silty,sandstone,,,fluvial-deltaic indet.
513847,occ,,,14502,Edmontonia cf. longiceps,species,63920,,Edmontonia longiceps,species,63920,Early Maastrichtian,,70.6,66,13943,Edmontonia,-112.985298,49.912998,St. Mary River,,,"""gray to brown clay and siltstones interbedded with lighter-coloured fine sandstones""",claystone,,silty,sandstone,,,fluvial-deltaic indet.
513852,occ,,,52078,Edmontonia sp.,genus,63919,,Edmontonia,genus,63919,Late Campanian,Early Maastrichtian,83.5,66,14082,Edmontonia,-150.005554,62.500557,Matanuska,,3,"""a calcareous concretion in a concretion-rich horizon near the base of a claystone and siltstone dominated outcrop.""",claystone,,calcareous,siltstone,,,marine indet.
513907,occ,,,52086,Syntarsus sp.,genus,38525,,Syntarsus,genus,38525,Rhaetian,Hettangian,208.5,199.3,13958,Syntarsus,-111.302223,35.931389,Moenave,Glen Canyon,Dinosaur Canyon,"Dinosaur Canyon Member is mostly a mixture of water-laid and eolian siltstone and sandstone that is 60-100 m thick; fossils from a ""fine-grained sandstone""",siltstone,,,sandstone,,,interdune
515049,occ,35837,,52133,Theropoda indet.,unranked clade,94209,,Theropoda,unranked clade,38513,Late Albian,,105.3,99.6,14010,,-102.388336,31.062778,Segovia,Edwards,Burt Ranch,"""marl, marly micrite, miliolid biosparite, and rudist biosparite, with a few scattered beds of soft massive dolomite""",lime mudstone,,,wackestone,,,terrestrial indet.
515052,occ,35836,,52136,Theropoda indet.,unranked clade,94209,,Theropoda,unranked clade,38513,Early Albian,,112.03,109,69370,,-100.121391,29.440556,Glen Rose Limestone,Trinity,Upper,"dolomicrite/mudstone; ""a soft gray limestone""",lime mudstone,poorly lithified,,mudstone,,,terrestrial indet.
515066,occ,,,52139,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Middle Albian,,109,105.3,65878,,-100.103333,30.67111,Edwards Limestone,Fredericksburg,Fort Terrett,"pelmicrite/mudstone, ""thin, flaggy limestones""; ""Calcarenite, foraminifera-ostracode packstone at base grades up to calcarenite, ostracode-miliolid wackestone in middle and grades up to calcilutite, lime mudstone at top; thin bedded flaggy limestone (Y."" to 2"" flags), rare gastropods, bivalves and foraminifera also present, worm trails and mudcracks common in and near track layers, small calcite filled voids-former evaporite nodules.""",wackestone,,,lime mudstone,,,terrestrial indet.
515068,occ,,,52141,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Middle Albian,,109,105.3,69370,,-99.754997,30.452778,Edwards Limestone,Fredericksburg,Fort Terrett,miliolid micrite/mudstone,wackestone,,,mudstone,,,terrestrial indet.
515075,occ,18139,IF,52148,Irenesauripus glenrosensis,species,339158,recombined as,Eubrontes glenrosensis,species,68310,Early Albian,,112.03,109,15506,Eubrontes,-99.115829,29.59639,Glen Rose Limestone,Trinity,Upper,dolomicrite/mudstone,lime mudstone,,,mudstone,,,peritidal
515102,occ,31550,I,52153,Eubrontes sp.,genus,66094,,Eubrontes,genus,66094,Early Hettangian,,201.3,196.5,14018,Eubrontes,-113.356201,37.018902,Kayenta,Glen Canyon,Springdale Sandstone,"fine-grained, well-sorted reddish sandstone with micro-crossbedding and a mittling of white inclusions high in CaCO3. The layers immediately above and beneath are reach reddish-brown shale/mudstone. All sediment layers who slightly undulating surfaces with minor cut and fill structures. ",sandstone,lithified,,mudstone,,,"""floodplain"""
515103,occ,33217,I,52153,Grallator sp.,genus,64079,,Grallator,genus,64079,Early Hettangian,,201.3,196.5,61886,Grallator,-113.356201,37.018902,Kayenta,Glen Canyon,Springdale Sandstone,"fine-grained, well-sorted reddish sandstone with micro-crossbedding and a mittling of white inclusions high in CaCO3. The layers immediately above and beneath are reach reddish-brown shale/mudstone. All sediment layers who slightly undulating surfaces with minor cut and fill structures. ",sandstone,lithified,,mudstone,,,"""floodplain"""
515173,occ,,I,52168,Grallator sp.,genus,64079,,Grallator,genus,64079,Norian,,228,208.5,55930,Grallator,-103.639397,34.976601,Redonda,Chinle,San Jon Creek,"There are two beds of tracks in limestones that contain abundant fine-grained subangular quartz and a few oolites. A third bed contianed a track found atop a siltstone. Bed is ""quartzose, fine-grained, and very calcareous. It is light olive-gray unweathered, weathers to grayish green and pale yellowish brown, and is intensively bioturbated (massive).""","""limestone""",,calcareous,siltstone,,,lacustrine indet.
515174,occ,,I,52175,Grallator sp.,genus,64079,,Grallator,genus,64079,Early Jurassic,,201.3,174.1,55915,Grallator,-115.529999,35.429199,Aztec Sandstone,,,"Aztec Sandstone is made up of two units. The lower resistant sandstone unit (100m thick) is tan to off-white in outcrops but pinkish in fresh exposures. Crosbedded lenses can easily be observed. Frosted and pitted quartz grains well-cemented by silica are described by Evans (1958,1971). The upper and less resistant unit (200m thick) consists of alternating white quartz arenites and red to brown silty sands. ",sandstone,lithified,cherty/siliceous,sandstone,,silty,dune
515175,occ,,IF,52175,Anchisauripus sp.,genus,64083,,Anchisauripus,genus,64083,Early Jurassic,,201.3,174.1,55915,Anchisauripus,-115.529999,35.429199,Aztec Sandstone,,,"Aztec Sandstone is made up of two units. The lower resistant sandstone unit (100m thick) is tan to off-white in outcrops but pinkish in fresh exposures. Crosbedded lenses can easily be observed. Frosted and pitted quartz grains well-cemented by silica are described by Evans (1958,1971). The upper and less resistant unit (200m thick) consists of alternating white quartz arenites and red to brown silty sands. ",sandstone,lithified,cherty/siliceous,sandstone,,silty,dune
516306,occ,,,52110,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Middle Tithonian,,150.8,145,13981,,-109.317497,40.4436,Morrison,,Brushy Basin,"""a greenish-gray smectitic mudstone bed""",mudstone,,,,,,crevasse splay
516547,occ,,,52335,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Early Albian,,112.03,109,69370,,-97.97583,30.204721,Glen Rose Limestone,Trinity,Upper,"dolomicrite/mudstone, laminoid fenestrae, bird's eye",lime mudstone,,,mudstone,,,marine indet.
516600,occ,18140,IF,52339,Grallatoridae indet.,family,54520,,Grallatoridae,family,54520,Early Albian,,112.03,109,17865,,-97.671387,30.645279,Glen Rose Limestone,Trinity,Upper,dolomicrite/mudstone,lime mudstone,,,mudstone,,,peritidal
516602,occ,,,52340,Theropoda indet.,unranked clade,38513,,Theropoda,unranked clade,38513,Early Albian,,112.03,109,69370,,-98.094444,30.696667,Glen Rose Limestone,Trinity,Upper,"dolomicrite/mudstone, common quartz",lime mudstone,,,mudstone,,,marine indet.
